"","position","played_at","track.artists","track.duration_ms","track.explicit","track.id","track.is_local","track.name","track.popularity","track.track_number","track.type","first_genre","user","gender","age","accousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence" 
"3260",22,"2025-12-01T17:38:22.930Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",157866,FALSE,"74VR3AkGPhbYXnxcOYa16x",FALSE,"Strangers In The Night",74,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.592","0.259","0.473","0","5","0.201","-8.275","1","0.0295","90.348","0.539"
"3261",21,"2025-12-01T17:35:47.339Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ufn7M4jawS5MQ03CIluFo'}, 'href': 'https://api.spotify.com/v1/artists/0ufn7M4jawS5MQ03CIluFo', 'id': '0ufn7M4jawS5MQ03CIluFo', 'name': 'Joseph Banowetz', 'type': 'artist', 'uri': 'spotify:artist:0ufn7M4jawS5MQ03CIluFo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1385hLNbrnbCJGokfH2ac2'}, 'href': 'https://api.spotify.com/v1/artists/1385hLNbrnbCJGokfH2ac2', 'id': '1385hLNbrnbCJGokfH2ac2', 'name': 'Franz Liszt', 'type': 'artist', 'uri': 'spotify:artist:1385hLNbrnbCJGokfH2ac2'}]",131333,FALSE,"1BwQZTJuqOOCDT6jNgGcWO",FALSE,"Chopin - 6 Chants Polonais, S480/R145: No. 2. Fruhling(Wiosna, Spring)",58,2,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.994","0.407","0.00616","0.949","7","0.0721","-35.91","0","0.0384","95.761","0.162"
"3262",20,"2025-12-01T17:33:32.034Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/24K6LTZFqBAvKsorwK0iXd'}, 'href': 'https://api.spotify.com/v1/artists/24K6LTZFqBAvKsorwK0iXd', 'id': '24K6LTZFqBAvKsorwK0iXd', 'name': 'András Schiff', 'type': 'artist', 'uri': 'spotify:artist:24K6LTZFqBAvKsorwK0iXd'}]",457200,FALSE,"6G1V1TM0TeHfQzIQSEKCsH",FALSE,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": III. Allegretto - Live at Tonhalle Zürich, 2005",49,6,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.984","0.227","0.113","0.911","7","0.0618","-24.217","0","0.0397","137.466","0.175"
"3263",19,"2025-12-01T17:30:35.964Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/61GsjGqw1jFuO63RjJ8JZS'}, 'href': 'https://api.spotify.com/v1/artists/61GsjGqw1jFuO63RjJ8JZS', 'id': '61GsjGqw1jFuO63RjJ8JZS', 'name': 'Rogerio Tutti', 'type': 'artist', 'uri': 'spotify:artist:61GsjGqw1jFuO63RjJ8JZS'}]",268583,FALSE,"6kgjHRGOzCZrf5ZMBTE9cD",FALSE,"Nocturne No. 2 in E-Flat, Op. 9 No. 2",51,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.991","0.367","0.0138","0.903","10","0.0901","-31.305","1","0.0502","92.798","0.045"
"3264",18,"2025-12-01T17:27:00.294Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6s1pCNXcbdtQJlsnM1hRIA'}, 'href': 'https://api.spotify.com/v1/artists/6s1pCNXcbdtQJlsnM1hRIA', 'id': '6s1pCNXcbdtQJlsnM1hRIA', 'name': 'Dmitri Shostakovich', 'type': 'artist', 'uri': 'spotify:artist:6s1pCNXcbdtQJlsnM1hRIA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0DJZPK3nRWESIS0yexi6Qi'}, 'href': 'https://api.spotify.com/v1/artists/0DJZPK3nRWESIS0yexi6Qi', 'id': '0DJZPK3nRWESIS0yexi6Qi', 'name': 'Russian State Symphony Orchestra', 'type': 'artist', 'uri': 'spotify:artist:0DJZPK3nRWESIS0yexi6Qi'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6jKsnWXyWgE3jyC0Cs0Cdb'}, 'href': 'https://api.spotify.com/v1/artists/6jKsnWXyWgE3jyC0Cs0Cdb', 'id': '6jKsnWXyWgE3jyC0Cs0Cdb', 'name': 'Dmitry Yablonsky', 'type': 'artist', 'uri': 'spotify:artist:6jKsnWXyWgE3jyC0Cs0Cdb'}]",193600,FALSE,"0pjCsB0XNSyqM9UazlTODC",FALSE,"Jazz Suite No. 2: VI. Waltz 2",69,14,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.984","0.322","0.184","0.902","0","0.0813","-18.312","0","0.0338","107.847","0.356"
"3265",17,"2025-12-01T17:24:28.125Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR'}, 'href': 'https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR', 'id': '2QOIawHpSlOwXDvSqQ9YJR', 'name': 'Antonio Vivaldi', 'type': 'artist', 'uri': 'spotify:artist:2QOIawHpSlOwXDvSqQ9YJR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0hIG9FXgjQxT8fKaYceFbA'}, 'href': 'https://api.spotify.com/v1/artists/0hIG9FXgjQxT8fKaYceFbA', 'id': '0hIG9FXgjQxT8fKaYceFbA', 'name': 'Itzhak Perlman', 'type': 'artist', 'uri': 'spotify:artist:0hIG9FXgjQxT8fKaYceFbA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4RkU7dxppCNi2078hPMUI4'}, 'href': 'https://api.spotify.com/v1/artists/4RkU7dxppCNi2078hPMUI4', 'id': '4RkU7dxppCNi2078hPMUI4', 'name': 'Israel Philharmonic Orchestra', 'type': 'artist', 'uri': 'spotify:artist:4RkU7dxppCNi2078hPMUI4'}]",216160,FALSE,"0ON4FYmS4Zch1NV0lhv9hX",FALSE,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",61,10,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.943","0.473","0.211","0.417","5","0.06","-15.487","0","0.0524","144.222","0.237"
"3266",16,"2025-12-01T17:22:51.347Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",199093,FALSE,"4hHbeIIKO5Y5uLyIEbY9Gn",FALSE,"Come Fly With Me - Remastered 1998",68,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.847","0.494","0.338","0","6","0.165","-11.376","1","0.0464","134.106","0.499"
"3267",15,"2025-12-01T17:19:31.847Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7y97mc3bZRFXzT2szRM4L4'}, 'href': 'https://api.spotify.com/v1/artists/7y97mc3bZRFXzT2szRM4L4', 'id': '7y97mc3bZRFXzT2szRM4L4', 'name': 'Frédéric Chopin', 'type': 'artist', 'uri': 'spotify:artist:7y97mc3bZRFXzT2szRM4L4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/78sEozQOEJxzXegUuqRSgH'}, 'href': 'https://api.spotify.com/v1/artists/78sEozQOEJxzXegUuqRSgH', 'id': '78sEozQOEJxzXegUuqRSgH', 'name': 'Daniel Barenboim', 'type': 'artist', 'uri': 'spotify:artist:78sEozQOEJxzXegUuqRSgH'}]",273666,FALSE,"1VNvsvEsUpuUCbHpVop1vo",FALSE,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",67,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.984","0.44","0.00925","0.936","3","0.0873","-32.452","1","0.0468","129.129","0.0908"
"3268",14,"2025-12-01T17:16:55.157Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1YZhNFBxkEB5UKTgMDvot4'}, 'href': 'https://api.spotify.com/v1/artists/1YZhNFBxkEB5UKTgMDvot4', 'id': '1YZhNFBxkEB5UKTgMDvot4', 'name': 'Lang Lang', 'type': 'artist', 'uri': 'spotify:artist:1YZhNFBxkEB5UKTgMDvot4'}]",206373,FALSE,"1xi0o9azg1kvu77A1W2eRg",FALSE,"Für Elise, Bagatelle in A Minor, WoO 59",52,75,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269",13,"2025-12-01T17:15:27.755Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1385hLNbrnbCJGokfH2ac2'}, 'href': 'https://api.spotify.com/v1/artists/1385hLNbrnbCJGokfH2ac2', 'id': '1385hLNbrnbCJGokfH2ac2', 'name': 'Franz Liszt', 'type': 'artist', 'uri': 'spotify:artist:1385hLNbrnbCJGokfH2ac2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/78sEozQOEJxzXegUuqRSgH'}, 'href': 'https://api.spotify.com/v1/artists/78sEozQOEJxzXegUuqRSgH', 'id': '78sEozQOEJxzXegUuqRSgH', 'name': 'Daniel Barenboim', 'type': 'artist', 'uri': 'spotify:artist:78sEozQOEJxzXegUuqRSgH'}]",254000,FALSE,"1L4NadMj3Jj7YgGaikyhfr",FALSE,"Consolations, S. 172: No. 3 in D-Flat Major. Lento, placido",63,3,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.993","0.368","0.00363","0.922","1","0.137","-36.759","1","0.035","69.363","0.085"
"3270",12,"2025-12-01T17:11:11.240Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5wTAi7QkpP6kp8a54lmTOq'}, 'href': 'https://api.spotify.com/v1/artists/5wTAi7QkpP6kp8a54lmTOq', 'id': '5wTAi7QkpP6kp8a54lmTOq', 'name': 'Johannes Brahms', 'type': 'artist', 'uri': 'spotify:artist:5wTAi7QkpP6kp8a54lmTOq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/003f4bk13c6Q3gAUXv7dGJ'}, 'href': 'https://api.spotify.com/v1/artists/003f4bk13c6Q3gAUXv7dGJ', 'id': '003f4bk13c6Q3gAUXv7dGJ', 'name': 'Wiener Philharmoniker', 'type': 'artist', 'uri': 'spotify:artist:003f4bk13c6Q3gAUXv7dGJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6HclTVD03WSY6GUpN16BkP'}, 'href': 'https://api.spotify.com/v1/artists/6HclTVD03WSY6GUpN16BkP', 'id': '6HclTVD03WSY6GUpN16BkP', 'name': 'Claudio Abbado', 'type': 'artist', 'uri': 'spotify:artist:6HclTVD03WSY6GUpN16BkP'}]",138706,FALSE,"2oLjhx7w8Hyd3gry9cCXr7",FALSE,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",65,5,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.899","0.358","0.167","0.96","7","0.103","-16","0","0.0354","144.601","0.6"
"3271",11,"2025-12-01T17:10:48.634Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR'}, 'href': 'https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR', 'id': '2QOIawHpSlOwXDvSqQ9YJR', 'name': 'Antonio Vivaldi', 'type': 'artist', 'uri': 'spotify:artist:2QOIawHpSlOwXDvSqQ9YJR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7AANfmLM36QqH6QsOQnV3h'}, 'href': 'https://api.spotify.com/v1/artists/7AANfmLM36QqH6QsOQnV3h', 'id': '7AANfmLM36QqH6QsOQnV3h', 'name': 'Nigel Kennedy', 'type': 'artist', 'uri': 'spotify:artist:7AANfmLM36QqH6QsOQnV3h'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2DO4p3CPDnInsJfg0jFfaF'}, 'href': 'https://api.spotify.com/v1/artists/2DO4p3CPDnInsJfg0jFfaF', 'id': '2DO4p3CPDnInsJfg0jFfaF', 'name': 'English Chamber Orchestra', 'type': 'artist', 'uri': 'spotify:artist:2DO4p3CPDnInsJfg0jFfaF'}]",173426,FALSE,"2nnXe7n3Vivs7OfQKRsfWD",FALSE,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",62,6,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.876","0.362","0.569","0.91","7","0.327","-15.394","0","0.0345","148.692","0.746"
"3272",10,"2025-12-01T17:10:31.026Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",177400,FALSE,"2WaYW84yWij5NSCpgSeU2R",FALSE,"You Make Me Feel So Young - Remastered 1998",68,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.378","0.577","0.307","0","9","0.18","-11.556","1","0.0428","125.165","0.575"
"3273",9,"2025-12-01T17:08:19.159Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7y97mc3bZRFXzT2szRM4L4'}, 'href': 'https://api.spotify.com/v1/artists/7y97mc3bZRFXzT2szRM4L4', 'id': '7y97mc3bZRFXzT2szRM4L4', 'name': 'Frédéric Chopin', 'type': 'artist', 'uri': 'spotify:artist:7y97mc3bZRFXzT2szRM4L4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2YdRnOqBXCl9g8xCLcGh8C'}, 'href': 'https://api.spotify.com/v1/artists/2YdRnOqBXCl9g8xCLcGh8C', 'id': '2YdRnOqBXCl9g8xCLcGh8C', 'name': 'Mikhail Pletnev', 'type': 'artist', 'uri': 'spotify:artist:2YdRnOqBXCl9g8xCLcGh8C'}]",266200,FALSE,"2MSgFefjK0T7Iwjvr3OKqV",FALSE,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",68,8,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.992","0.225","0.0047","0.881","1","0.0722","-30.928","0","0.0509","163.665","0.186"
"3274",8,"2025-12-01T17:06:52.194Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6hpRhyx59f3xKAAQayjuCR'}, 'href': 'https://api.spotify.com/v1/artists/6hpRhyx59f3xKAAQayjuCR', 'id': '6hpRhyx59f3xKAAQayjuCR', 'name': 'Nelly Kokinos', 'type': 'artist', 'uri': 'spotify:artist:6hpRhyx59f3xKAAQayjuCR'}]",188466,FALSE,"6MQAB3vorg90FA3tQpbYXK",FALSE,"Für Elise, WoO 59",62,4,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.994","0.303","0.108","0.877","9","0.0805","-27.433","0","0.0473","126.931","0.18"
"3275",7,"2025-12-01T17:03:13.071Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3MKCzCnpzw3TjUYs2v7vDA'}, 'href': 'https://api.spotify.com/v1/artists/3MKCzCnpzw3TjUYs2v7vDA', 'id': '3MKCzCnpzw3TjUYs2v7vDA', 'name': 'Pyotr Ilyich Tchaikovsky', 'type': 'artist', 'uri': 'spotify:artist:3MKCzCnpzw3TjUYs2v7vDA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2tfWguHr2nj4e8KXLKciVq'}, 'href': 'https://api.spotify.com/v1/artists/2tfWguHr2nj4e8KXLKciVq', 'id': '2tfWguHr2nj4e8KXLKciVq', 'name': 'André Previn', 'type': 'artist', 'uri': 'spotify:artist:2tfWguHr2nj4e8KXLKciVq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5yxyJsFanEAuwSM5kOuZKc'}, 'href': 'https://api.spotify.com/v1/artists/5yxyJsFanEAuwSM5kOuZKc', 'id': '5yxyJsFanEAuwSM5kOuZKc', 'name': 'London Symphony Orchestra', 'type': 'artist', 'uri': 'spotify:artist:5yxyJsFanEAuwSM5kOuZKc'}]",166866,FALSE,"2xizRhme7pYeITbH1NLLGt",FALSE,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",72,10,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.911","0.136","0.164","0.916","4","0.109","-18.756","0","0.0364","58.303","0.071"
"3276",6,"2025-12-01T17:00:45.630Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/459INk8vcC0ebEef82WjIK'}, 'href': 'https://api.spotify.com/v1/artists/459INk8vcC0ebEef82WjIK', 'id': '459INk8vcC0ebEef82WjIK', 'name': 'Erik Satie', 'type': 'artist', 'uri': 'spotify:artist:459INk8vcC0ebEef82WjIK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4x2fCu6MNErew0pb64yOBO'}, 'href': 'https://api.spotify.com/v1/artists/4x2fCu6MNErew0pb64yOBO', 'id': '4x2fCu6MNErew0pb64yOBO', 'name': 'Philippe Entremont', 'type': 'artist', 'uri': 'spotify:artist:4x2fCu6MNErew0pb64yOBO'}]",205866,FALSE,"5OPT7l9b5SMwfTQgLPoNl7",FALSE,"Gymnopédie No. 1",64,3,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.994","0.469","0.0128","0.937","7","0.0941","-36.856","1","0.119","72.765","0.354"
"3277",5,"2025-12-01T17:00:09.116Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1385hLNbrnbCJGokfH2ac2'}, 'href': 'https://api.spotify.com/v1/artists/1385hLNbrnbCJGokfH2ac2', 'id': '1385hLNbrnbCJGokfH2ac2', 'name': 'Franz Liszt', 'type': 'artist', 'uri': 'spotify:artist:1385hLNbrnbCJGokfH2ac2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Kb0Qf13EyYtVJvzCdI9M7'}, 'href': 'https://api.spotify.com/v1/artists/5Kb0Qf13EyYtVJvzCdI9M7', 'id': '5Kb0Qf13EyYtVJvzCdI9M7', 'name': 'Jenő Jandó', 'type': 'artist', 'uri': 'spotify:artist:5Kb0Qf13EyYtVJvzCdI9M7'}]",270000,FALSE,"6GzMz3s0K1YKwRVI36CgRx",FALSE,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",66,5,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.991","0.343","0.0342","0.92","8","0.1","-25.591","1","0.0406","60.228","0.0378"
"3278",4,"2025-12-01T16:59:32.573Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR'}, 'href': 'https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR', 'id': '2QOIawHpSlOwXDvSqQ9YJR', 'name': 'Antonio Vivaldi', 'type': 'artist', 'uri': 'spotify:artist:2QOIawHpSlOwXDvSqQ9YJR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4yanWaefFUJnIUV0aITdvV'}, 'href': 'https://api.spotify.com/v1/artists/4yanWaefFUJnIUV0aITdvV', 'id': '4yanWaefFUJnIUV0aITdvV', 'name': 'Florian Christl', 'type': 'artist', 'uri': 'spotify:artist:4yanWaefFUJnIUV0aITdvV'}]",112352,FALSE,"3Dgmyz32dxvtxvUTPS0CUI",FALSE,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)",70,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.957","0.429","0.258","0.893","7","0.115","-16.967","0","0.0549","78.809","0.0972"
"3279",3,"2025-12-01T16:57:54.550Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408'}, 'href': 'https://api.spotify.com/v1/artists/5aIqB5nVVvmFsvSdExz408', 'id': '5aIqB5nVVvmFsvSdExz408', 'name': 'Johann Sebastian Bach', 'type': 'artist', 'uri': 'spotify:artist:5aIqB5nVVvmFsvSdExz408'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Dl3HXZjG6ZOWT5cV375lk'}, 'href': 'https://api.spotify.com/v1/artists/5Dl3HXZjG6ZOWT5cV375lk', 'id': '5Dl3HXZjG6ZOWT5cV375lk', 'name': 'Yo-Yo Ma', 'type': 'artist', 'uri': 'spotify:artist:5Dl3HXZjG6ZOWT5cV375lk'}]",152280,FALSE,"17i5jLpzndlQhbS4SrTd0B",FALSE,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",70,1,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.89","0.275","0.157","0.842","7","0.186","-18.752","1","0.0636","73.289","0.304"
"3280",2,"2025-12-01T16:55:22.445Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Kb0Qf13EyYtVJvzCdI9M7'}, 'href': 'https://api.spotify.com/v1/artists/5Kb0Qf13EyYtVJvzCdI9M7', 'id': '5Kb0Qf13EyYtVJvzCdI9M7', 'name': 'Jenő Jandó', 'type': 'artist', 'uri': 'spotify:artist:5Kb0Qf13EyYtVJvzCdI9M7'}]",315200,FALSE,"5t0E9V1RiHBflzs71pfGGG",FALSE,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",56,4,"track",5,"ccf719b7907c4ba8a4226de33c586451_Husna Hampton","F",60,"0.995","0.205","0.00644","0.872","1","0.115","-38.382","0","0.0604","163.137","0.147"
"3281",0,"2025-10-1T01:00:00:000Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4LYCuV8d6rylb6zjv2k03l'}, 'href': 'https://api.spotify.com/v1/artists/4LYCuV8d6rylb6zjv2k03l', 'id': '4LYCuV8d6rylb6zjv2k03l', 'name': 'Paul Lewis', 'type': 'artist', 'uri': 'spotify:artist:4LYCuV8d6rylb6zjv2k03l'}]",315426,FALSE,"40gRh2ZURv5tYBo8yB9Lu3",FALSE,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",70,9,"track",5,"cdaf50ba888b49dc99d7e6aabc5c763b_Lara Fischer","F",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3282",1,"2025-10-1T02:00:00:000Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",223853,FALSE,"0G9qcE5Gz6xTz8jWXlRgBx",FALSE,"I've Got You Under My Skin - 2024 Remastered",7,16,"track",5,"cdaf50ba888b49dc99d7e6aabc5c763b_Lara Fischer","F",20,"0.815","0.576","0.245","0","1","0.121","-13.363","1","0.0364","127.073","0.654"
"3283",51,"2025-12-04T18:20:41.174Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7v4imS0moSyGdXyLgVTIV7'}, 'href': 'https://api.spotify.com/v1/artists/7v4imS0moSyGdXyLgVTIV7', 'id': '7v4imS0moSyGdXyLgVTIV7', 'name': 'Nat King Cole', 'type': 'artist', 'uri': 'spotify:artist:7v4imS0moSyGdXyLgVTIV7'}]",179093,FALSE,"0WNsDyndBS63qBMxbZ9OHR",FALSE,"Smile - Mono / 1954 Version / Remastered 1992",64,6,"track",5,"cdaf50ba888b49dc99d7e6aabc5c763b_Lara Fischer","F",20,"0.791","0.206","0.148","1.3e-06","8","0.0785","-19.178","1","0.0324","81.652","0.14"
"3284",50,"2025-12-04T18:19:42.578Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0EodhzA6yW1bIdD5B4tcmJ'}, 'href': 'https://api.spotify.com/v1/artists/0EodhzA6yW1bIdD5B4tcmJ', 'id': '0EodhzA6yW1bIdD5B4tcmJ', 'name': 'Bobby Darin', 'type': 'artist', 'uri': 'spotify:artist:0EodhzA6yW1bIdD5B4tcmJ'}]",138600,FALSE,"76F9rF3pQjPm4i8KVwx9Yd",FALSE,"I'm Beginning To See The Light - 2001 Digital Remaster",51,10,"track",5,"cdaf50ba888b49dc99d7e6aabc5c763b_Lara Fischer","F",20,"0.795","0.486","0.31","0","9","0.173","-12.075","0","0.0538","135.823","0.578"
"3285",49,"2025-12-04T18:17:25.764Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7aKABlGTdOJkSML40kD64b'}, 'href': 'https://api.spotify.com/v1/artists/7aKABlGTdOJkSML40kD64b', 'id': '7aKABlGTdOJkSML40kD64b', 'name': ""Jacob's Piano"", 'type': 'artist', 'uri': 'spotify:artist:7aKABlGTdOJkSML40kD64b'}]",200000,FALSE,"4WPC9MrVbtnpxcKFDyouit",FALSE,"G Minor Bach (From ""Piano Tiles 2"")",54,1,"track",5,"cdaf50ba888b49dc99d7e6aabc5c763b_Lara Fischer","F",20,"0.975","0.252","0.27","0.917","0","0.118","-19.12","0","0.0324","83.947","0.224"
